0.336000 	 1.399104 
0.337000 	 1.400503 
0.338000 	 1.401904 
0.339000 	 1.403306 
0.340000 	 1.404709 
0.341000 	 1.406114 
0.342000 	 1.407520 
0.343000 	 1.408927 
0.344000 	 1.410336 
0.345000 	 1.411747 
0.346000 	 1.413158 
0.347000 	 1.414571 
0.348000 	 1.415986 
0.349000 	 1.417402 
0.350000 	 1.418819 
0.351000 	 1.420238 
0.352000 	 1.421658 
0.353000 	 1.423080 
0.354000 	 1.424503 
0.355000 	 1.425928 
0.356000 	 1.427354 
0.357000 	 1.428781 
0.358000 	 1.430210 
0.359000 	 1.431640 
0.360000 	 1.433072 
0.361000 	 1.434505 
0.362000 	 1.435939 
0.363000 	 1.437375 
0.364000 	 1.438813 
0.365000 	 1.440251 
0.366000 	 1.441692 
0.367000 	 1.443133 
0.368000 	 1.444576 
0.369000 	 1.446021 
0.370000 	 1.447467 
0.371000 	 1.448914 
0.372000 	 1.450363 
0.373000 	 1.451814 
0.374000 	 1.453266 
0.375000 	 1.454719 
0.376000 	 1.456174 
0.377000 	 1.457630 
0.378000 	 1.459087 
0.379000 	 1.460546 
0.380000 	 1.462007 
0.381000 	 1.463469 
0.382000 	 1.464932 
0.383000 	 1.466397 
0.384000 	 1.467864 
0.385000 	 1.469332 
0.386000 	 1.470801 
0.387000 	 1.472272 
0.388000 	 1.473744 
0.389000 	 1.475218 
0.390000 	 1.476693 
0.391000 	 1.478170 
0.392000 	 1.479648 
0.393000 	 1.481128 
0.394000 	 1.482609 
0.395000 	 1.484091 
0.396000 	 1.485575 
0.397000 	 1.487061 
0.398000 	 1.488548 
0.399000 	 1.490037 
0.400000 	 1.491527 
0.401000 	 1.493018 
0.402000 	 1.494511 
0.403000 	 1.496006 
0.404000 	 1.497502 
0.405000 	 1.498999 
0.406000 	 1.500498 
0.407000 	 1.501999 
0.408000 	 1.503501 
0.409000 	 1.505004 
0.410000 	 1.506509 
0.411000 	 1.508016 
0.412000 	 1.509524 
0.413000 	 1.511033 
0.414000 	 1.512544 
0.415000 	 1.514057 
0.416000 	 1.515571 
0.417000 	 1.517086 
0.418000 	 1.518603 
0.419000 	 1.520122 
0.420000 	 1.521642 
0.421000 	 1.523164 
0.422000 	 1.524687 
0.423000 	 1.526212 
0.424000 	 1.527738 
0.425000 	 1.529266 
0.426000 	 1.530795 
0.427000 	 1.532326 
0.428000 	 1.533858 
0.429000 	 1.535392 
0.430000 	 1.536927 
0.431000 	 1.538464 
0.432000 	 1.540003 
0.433000 	 1.541543 
0.434000 	 1.543084 
0.435000 	 1.544627 
0.436000 	 1.546172 
0.437000 	 1.547718 
0.438000 	 1.549266 
0.439000 	 1.550815 
0.440000 	 1.552366 
0.441000 	 1.553918 
0.442000 	 1.555472 
0.443000 	 1.557028 
0.444000 	 1.558585 
0.445000 	 1.560143 
0.446000 	 1.561703 
0.447000 	 1.563265 
0.448000 	 1.564828 
0.449000 	 1.566393 
0.450000 	 1.567960 
0.451000 	 1.569528 
0.452000 	 1.571097 
0.453000 	 1.572668 
0.454000 	 1.574241 
0.455000 	 1.575815 
0.456000 	 1.577391 
0.457000 	 1.578968 
0.458000 	 1.580547 
0.459000 	 1.582128 
0.460000 	 1.583710 
0.461000 	 1.585294 
0.462000 	 1.586879 
0.463000 	 1.588466 
0.464000 	 1.590054 
0.465000 	 1.591644 
0.466000 	 1.593236 
0.467000 	 1.594829 
0.468000 	 1.596424 
0.469000 	 1.598020 
0.470000 	 1.599618 
0.471000 	 1.601218 
0.472000 	 1.602819 
0.473000 	 1.604422 
0.474000 	 1.606027 
0.475000 	 1.607633 
0.476000 	 1.609240 
0.477000 	 1.610849 
0.478000 	 1.612460 
0.479000 	 1.614073 
0.480000 	 1.615687 
0.481000 	 1.617303 
0.482000 	 1.618920 
0.483000 	 1.620539 
0.484000 	 1.622159 
0.485000 	 1.623781 
0.486000 	 1.625405 
0.487000 	 1.627031 
0.488000 	 1.628658 
0.489000 	 1.630286 
0.490000 	 1.631917 
0.491000 	 1.633549 
0.492000 	 1.635182 
0.493000 	 1.636817 
0.494000 	 1.638454 
0.495000 	 1.640093 
0.496000 	 1.641733 
0.497000 	 1.643374 
0.498000 	 1.645018 
0.499000 	 1.646663 
0.500000 	 1.648309 
0.501000 	 1.649958 
0.502000 	 1.651608 
0.503000 	 1.653259 
0.504000 	 1.654913 
0.505000 	 1.656567 
0.506000 	 1.658224 
0.507000 	 1.659882 
0.508000 	 1.661542 
0.509000 	 1.663204 
0.510000 	 1.664867 
0.511000 	 1.666532 
0.512000 	 1.668198 
0.513000 	 1.669866 
0.514000 	 1.671536 
0.515000 	 1.673208 
0.516000 	 1.674881 
0.517000 	 1.676556 
0.518000 	 1.678233 
0.519000 	 1.679911 
0.520000 	 1.681591 
0.521000 	 1.683272 
0.522000 	 1.684956 
0.523000 	 1.686640 
0.524000 	 1.688327 
0.525000 	 1.690015 
0.526000 	 1.691705 
0.527000 	 1.693397 
0.528000 	 1.695091 
0.529000 	 1.696786 
0.530000 	 1.698482 
0.531000 	 1.700181 
0.532000 	 1.701881 
0.533000 	 1.703583 
0.534000 	 1.705287 
0.535000 	 1.706992 
0.536000 	 1.708699 
0.537000 	 1.710408 
0.538000 	 1.712118 
0.539000 	 1.713830 
0.540000 	 1.715544 
0.541000 	 1.717259 
0.542000 	 1.718977 
0.543000 	 1.720696 
0.544000 	 1.722416 
0.545000 	 1.724139 
0.546000 	 1.725863 
0.547000 	 1.727589 
0.548000 	 1.729316 
0.549000 	 1.731046 
0.550000 	 1.732777 
0.551000 	 1.734510 
0.552000 	 1.736244 
0.553000 	 1.737980 
0.554000 	 1.739718 
0.555000 	 1.741458 
0.556000 	 1.743199 
0.557000 	 1.744943 
0.558000 	 1.746688 
0.559000 	 1.748434 
0.560000 	 1.750183 
0.561000 	 1.751933 
0.562000 	 1.753685 
0.563000 	 1.755439 
0.564000 	 1.757194 
0.565000 	 1.758951 
0.566000 	 1.760710 
0.567000 	 1.762471 
0.568000 	 1.764233 
0.569000 	 1.765998 
0.570000 	 1.767764 
0.571000 	 1.769531 
0.572000 	 1.771301 
0.573000 	 1.773072 
0.574000 	 1.774845 
0.575000 	 1.776620 
0.576000 	 1.778397 
0.577000 	 1.780175 
0.578000 	 1.781955 
0.579000 	 1.783737 
0.580000 	 1.785521 
0.581000 	 1.787306 
0.582000 	 1.789094 
0.583000 	 1.790883 
0.584000 	 1.792674 
0.585000 	 1.794466 
0.586000 	 1.796261 
0.587000 	 1.798057 
0.588000 	 1.799855 
0.589000 	 1.801655 
0.590000 	 1.803457 
0.591000 	 1.805260 
0.592000 	 1.807065 
0.593000 	 1.808872 
0.594000 	 1.810681 
0.595000 	 1.812492 
0.596000 	 1.814304 
0.597000 	 1.816119 
0.598000 	 1.817935 
0.599000 	 1.819753 
0.600000 	 1.821573 
0.601000 	 1.823394 
0.602000 	 1.825218 
0.603000 	 1.827043 
0.604000 	 1.828870 
0.605000 	 1.830699 
0.606000 	 1.832529 
0.607000 	 1.834362 
0.608000 	 1.836196 
0.609000 	 1.838032 
0.610000 	 1.839871 
0.611000 	 1.841710 
0.612000 	 1.843552 
0.613000 	 1.845396 
0.614000 	 1.847241 
0.615000 	 1.849088 
0.616000 	 1.850937 
0.617000 	 1.852788 
0.618000 	 1.854641 
0.619000 	 1.856496 
0.620000 	 1.858352 
0.621000 	 1.860211 
0.622000 	 1.862071 
0.623000 	 1.863933 
0.624000 	 1.865797 
0.625000 	 1.867663 
0.626000 	 1.869530 
0.627000 	 1.871400 
0.628000 	 1.873271 
0.629000 	 1.875144 
0.630000 	 1.877020 
0.631000 	 1.878897 
0.632000 	 1.880776 
0.633000 	 1.882656 
0.634000 	 1.884539 
0.635000 	 1.886424 
0.636000 	 1.888310 
0.637000 	 1.890198 
0.638000 	 1.892088 
0.639000 	 1.893981 
0.640000 	 1.895875 
0.641000 	 1.897770 
0.642000 	 1.899668 
0.643000 	 1.901568 
0.644000 	 1.903469 
0.645000 	 1.905373 
0.646000 	 1.907278 
0.647000 	 1.909186 
0.648000 	 1.911095 
0.649000 	 1.913006 
0.650000 	 1.914919 
0.651000 	 1.916834 
0.652000 	 1.918751 
0.653000 	 1.920669 
0.654000 	 1.922590 
0.655000 	 1.924513 
0.656000 	 1.926437 
0.657000 	 1.928364 
0.658000 	 1.930292 
0.659000 	 1.932222 
0.660000 	 1.934154 
0.661000 	 1.936089 
0.662000 	 1.938025 
0.663000 	 1.939963 
0.664000 	 1.941903 
0.665000 	 1.943845 
0.666000 	 1.945788 
0.667000 	 1.947734 
0.668000 	 1.949682 
0.669000 	 1.951632 
0.670000 	 1.953583 
0.671000 	 1.955537 
0.672000 	 1.957492 
0.673000 	 1.959450 
0.674000 	 1.961409 
0.675000 	 1.963371 
0.676000 	 1.965334 
0.677000 	 1.967299 
0.678000 	 1.969267 
0.679000 	 1.971236 
0.680000 	 1.973207 
0.681000 	 1.975180 
0.682000 	 1.977156 
0.683000 	 1.979133 
0.684000 	 1.981112 
0.685000 	 1.983093 
0.686000 	 1.985076 
0.687000 	 1.987061 
0.688000 	 1.989048 
0.689000 	 1.991037 
0.690000 	 1.993028 
0.691000 	 1.995021 
0.692000 	 1.997016 
0.693000 	 1.999013 
0.694000 	 2.001012 
0.695000 	 2.003013 
0.696000 	 2.005016 
0.697000 	 2.007021 
0.698000 	 2.009028 
0.699000 	 2.011037 
0.700000 	 2.013048 
0.701000 	 2.015062 
0.702000 	 2.017077 
0.703000 	 2.019094 
0.704000 	 2.021113 
0.705000 	 2.023134 
0.706000 	 2.025157 
0.707000 	 2.027182 
0.708000 	 2.029209 
0.709000 	 2.031239 
0.710000 	 2.033270 
0.711000 	 2.035303 
0.712000 	 2.037338 
0.713000 	 2.039376 
0.714000 	 2.041415 
0.715000 	 2.043457 
0.716000 	 2.045500 
0.717000 	 2.047545 
0.718000 	 2.049593 
0.719000 	 2.051643 
0.720000 	 2.053694 
0.721000 	 2.055748 
0.722000 	 2.057804 
0.723000 	 2.059861 
0.724000 	 2.061921 
0.725000 	 2.063983 
0.726000 	 2.066047 
0.727000 	 2.068113 
0.728000 	 2.070181 
0.729000 	 2.072252 
0.730000 	 2.074324 
0.731000 	 2.076398 
0.732000 	 2.078475 
0.733000 	 2.080553 
0.734000 	 2.082634 
0.735000 	 2.084716 
0.736000 	 2.086801 
0.737000 	 2.088888 
0.738000 	 2.090977 
0.739000 	 2.093068 
0.740000 	 2.095161 
0.741000 	 2.097256 
0.742000 	 2.099353 
0.743000 	 2.101452 
0.744000 	 2.103554 
0.745000 	 2.105657 
0.746000 	 2.107763 
0.747000 	 2.109871 
0.748000 	 2.111981 
0.749000 	 2.114093 
0.750000 	 2.116207 
0.751000 	 2.118323 
0.752000 	 2.120441 
0.753000 	 2.122562 
0.754000 	 2.124684 
0.755000 	 2.126809 
0.756000 	 2.128936 
0.757000 	 2.131065 
0.758000 	 2.133196 
0.759000 	 2.135329 
0.760000 	 2.137464 
0.761000 	 2.139602 
0.762000 	 2.141741 
0.763000 	 2.143883 
0.764000 	 2.146027 
0.765000 	 2.148173 
0.766000 	 2.150321 
0.767000 	 2.152472 
0.768000 	 2.154624 
0.769000 	 2.156779 
0.770000 	 2.158935 
0.771000 	 2.161094 
0.772000 	 2.163255 
0.773000 	 2.165419 
0.774000 	 2.167584 
0.775000 	 2.169752 
0.776000 	 2.171921 
0.777000 	 2.174093 
0.778000 	 2.176268 
0.779000 	 2.178444 
0.780000 	 2.180622 
0.781000 	 2.182803 
0.782000 	 2.184986 
0.783000 	 2.187171 
0.784000 	 2.189358 
0.785000 	 2.191547 
0.786000 	 2.193739 
0.787000 	 2.195932 
0.788000 	 2.198128 
0.789000 	 2.200327 
0.790000 	 2.202527 
0.791000 	 2.204729 
0.792000 	 2.206934 
0.793000 	 2.209141 
0.794000 	 2.211350 
0.795000 	 2.213562 
0.796000 	 2.215775 
0.797000 	 2.217991 
0.798000 	 2.220209 
0.799000 	 2.222429 
0.800000 	 2.224651 
0.801000 	 2.226876 
0.802000 	 2.229103 
0.803000 	 2.231332 
0.804000 	 2.233563 
0.805000 	 2.235797 
0.806000 	 2.238033 
0.807000 	 2.240271 
0.808000 	 2.242511 
0.809000 	 2.244754 
0.810000 	 2.246998 
0.811000 	 2.249245 
0.812000 	 2.251495 
0.813000 	 2.253746 
0.814000 	 2.256000 
0.815000 	 2.258256 
0.816000 	 2.260514 
0.817000 	 2.262775 
0.818000 	 2.265037 
0.819000 	 2.267302 
0.820000 	 2.269570 
0.821000 	 2.271839 
0.822000 	 2.274111 
0.823000 	 2.276385 
0.824000 	 2.278662 
0.825000 	 2.280940 
0.826000 	 2.283221 
0.827000 	 2.285504 
0.828000 	 2.287790 
0.829000 	 2.290078 
0.830000 	 2.292368 
0.831000 	 2.294660 
0.832000 	 2.296955 
0.833000 	 2.299252 
0.834000 	 2.301551 
0.835000 	 2.303853 
0.836000 	 2.306156 
0.837000 	 2.308463 
0.838000 	 2.310771 
0.839000 	 2.313082 
0.840000 	 2.315395 
0.841000 	 2.317710 
0.842000 	 2.320028 
0.843000 	 2.322348 
0.844000 	 2.324670 
0.845000 	 2.326995 
0.846000 	 2.329322 
0.847000 	 2.331651 
0.848000 	 2.333983 
0.849000 	 2.336317 
0.850000 	 2.338653 
0.851000 	 2.340992 
0.852000 	 2.343333 
0.853000 	 2.345676 
0.854000 	 2.348022 
0.855000 	 2.350370 
0.856000 	 2.352720 
0.857000 	 2.355073 
0.858000 	 2.357428 
0.859000 	 2.359786 
0.860000 	 2.362145 
0.861000 	 2.364508 
0.862000 	 2.366872 
0.863000 	 2.369239 
0.864000 	 2.371608 
0.865000 	 2.373980 
0.866000 	 2.376354 
0.867000 	 2.378730 
0.868000 	 2.381109 
0.869000 	 2.383490 
0.870000 	 2.385873 
0.871000 	 2.388259 
0.872000 	 2.390648 
0.873000 	 2.393038 
0.874000 	 2.395431 
0.875000 	 2.397827 
0.876000 	 2.400225 
0.877000 	 2.402625 
0.878000 	 2.405027 
0.879000 	 2.407432 
0.880000 	 2.409840 
0.881000 	 2.412250 
0.882000 	 2.414662 
0.883000 	 2.417077 
0.884000 	 2.419494 
0.885000 	 2.421913 
0.886000 	 2.424335 
0.887000 	 2.426759 
0.888000 	 2.429186 
0.889000 	 2.431615 
0.890000 	 2.434047 
0.891000 	 2.436481 
0.892000 	 2.438918 
0.893000 	 2.441356 
0.894000 	 2.443798 
0.895000 	 2.446242 
0.896000 	 2.448688 
0.897000 	 2.451137 
0.898000 	 2.453588 
0.899000 	 2.456041 
0.900000 	 2.458497 
0.901000 	 2.460956 
0.902000 	 2.463417 
0.903000 	 2.465880 
0.904000 	 2.468346 
0.905000 	 2.470814 
0.906000 	 2.473285 
0.907000 	 2.475758 
0.908000 	 2.478234 
0.909000 	 2.480712 
0.910000 	 2.483193 
0.911000 	 2.485676 
0.912000 	 2.488162 
0.913000 	 2.490650 
0.914000 	 2.493141 
0.915000 	 2.495634 
0.916000 	 2.498130 
0.917000 	 2.500628 
0.918000 	 2.503128 
0.919000 	 2.505632 
0.920000 	 2.508137 
0.921000 	 2.510645 
0.922000 	 2.513156 
0.923000 	 2.515669 
0.924000 	 2.518185 
0.925000 	 2.520703 
0.926000 	 2.523224 
0.927000 	 2.525747 
0.928000 	 2.528273 
0.929000 	 2.530801 
0.930000 	 2.533332 
0.931000 	 2.535865 
0.932000 	 2.538401 
0.933000 	 2.540939 
0.934000 	 2.543480 
0.935000 	 2.546024 
0.936000 	 2.548570 
0.937000 	 2.551118 
0.938000 	 2.553669 
0.939000 	 2.556223 
0.940000 	 2.558779 
0.941000 	 2.561338 
0.942000 	 2.563899 
0.943000 	 2.566463 
0.944000 	 2.569030 
0.945000 	 2.571599 
0.946000 	 2.574170 
0.947000 	 2.576745 
0.948000 	 2.579321 
0.949000 	 2.581901 
0.950000 	 2.584483 
0.951000 	 2.587067 
0.952000 	 2.589654 
0.953000 	 2.592244 
0.954000 	 2.594836 
0.955000 	 2.597431 
0.956000 	 2.600028 
0.957000 	 2.602628 
0.958000 	 2.605231 
0.959000 	 2.607836 
0.960000 	 2.610444 
0.961000 	 2.613054 
0.962000 	 2.615667 
0.963000 	 2.618283 
0.964000 	 2.620901 
0.965000 	 2.623522 
0.966000 	 2.626146 
0.967000 	 2.628772 
0.968000 	 2.631401 
0.969000 	 2.634032 
0.970000 	 2.636666 
0.971000 	 2.639303 
0.972000 	 2.641942 
0.973000 	 2.644584 
0.974000 	 2.647229 
0.975000 	 2.649876 
0.976000 	 2.652526 
0.977000 	 2.655178 
0.978000 	 2.657834 
0.979000 	 2.660491 
0.980000 	 2.663152 
0.981000 	 2.665815 
0.982000 	 2.668481 
0.983000 	 2.671149 
0.984000 	 2.673820 
0.985000 	 2.676494 
0.986000 	 2.679171 
0.987000 	 2.681850 
0.988000 	 2.684532 
0.989000 	 2.687216 
0.990000 	 2.689904 
0.991000 	 2.692593 
0.992000 	 2.695286 
0.993000 	 2.697981 
0.994000 	 2.700679 
0.995000 	 2.703380 
0.996000 	 2.706083 
0.997000 	 2.708789 
0.998000 	 2.711498 
0.999000 	 2.714210 
1.000000 	 2.716924 
